created_at,player_name,score,room,game_version,player_color,boons,boon_order
2026-04-05 16:53:05.879729+00,RUNNER,56640,57,1.16.3,pink,"{""color"":""pink"",""order"":""Escalation,Swift Bloom,Phase Dash,Rapid Fire,Kinetic Harvest,Ghost Velocity,Twin Lance,Dense Core,Room Regen,Deep Reserve,Dense Core,Vampiric Return,Predator's Instinct,Homing,Armor Weave,Kinetic Harvest,Deep Reserve,Phase Dash,Ghost Velocity,Armor Weave,Phase Dash,Rampage,Mirror Tide,Orbit Spheres,Extra Life,Critical Hit,Charge Cap Up,Snipe Shot,Deep Reserve,Room Regen,Crimson Harvest,Gravity Well,Mirror Tide,Rapid Fire,Armor Weave,Lifeline,Protective Shield,Mirror Shield,Barrier Pulse,Protective Shield,Pierce,Decay Extension,Tempered Shield,Blood Pact,Kinetic Harvest,Swift Ward,Deep Reserve,Long Reach,Aegis Nova,Charged Orbs,Volatile Orbs,Orbit Spheres,Swift Ward,Titan Heart,Titan Heart,Mirror Tide"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 2 - 1.8 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""⏳"",""name"":""Decay Extension"",""detail"":""+1s linger""},{""icon"":""◆"",""name"":""Charge Cap Up"",""detail"":""+25% capacity""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+102 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.10 charge/sec while moving""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""◉"",""name"":""Extra Life"",""detail"":""Tier 1""},{""icon"":""👻"",""name"":""Ghost Velocity"",""detail"":""+26% move speed""},{""icon"":""💚"",""name"":""Room Regen"",""detail"":""20 HP per room clear""},{""icon"":""🧱"",""name"":""Armor Weave"",""detail"":""45% damage reduction""},{""icon"":""⬢"",""name"":""Titan Heart"",""detail"":""Tier 2 - +10% dmg, -10% speed""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""2 shield plates""},{""icon"":""🛡️+"",""name"":""Tempered Shield"",""detail"":""2-stage shields""},{""icon"":""🪞"",""name"":""Mirror Shield"",""detail"":""Reflects bullets as output""},{""icon"":""💠+"",""name"":""Aegis Nova"",""detail"":""Break fires 4-way burst""},{""icon"":""⬡"",""name"":""Barrier Pulse"",""detail"":""+1.5 charge + magnet on break""},{""icon"":""⚡🛡️"",""name"":""Swift Ward"",""detail"":""Shields recharge in 2.0s""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""2 spheres""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 2 — ×1.60 dmg, cap: 50""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets 30%""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""},{""icon"":""🐺"",""name"":""Predator's Instinct"",""detail"":""Kill streak: +0% damage (max +100%)""},{""icon"":""🩸+"",""name"":""Blood Pact"",""detail"":""+1 HP per enemy hit (pierce only)""},{""icon"":""♾"",""name"":""Lifeline"",""detail"":""SPENT""},{""icon"":""💥"",""name"":""Volatile Orbs"",""detail"":""Orbs explode danger bullets""},{""icon"":""🩸+"",""name"":""Crimson Harvest"",""detail"":""Kills drop extra grey bullet""},{""icon"":""💀+"",""name"":""Rampage"",""detail"":""Free 8-way burst""},{""icon"":""🍃"",""name"":""Swift Bloom"",""detail"":""+50% speed, +6% dmg taken""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+0% dmg""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets""},{""icon"":""🪞"",""name"":""Mirror Tide"",""detail"":""0/3 room uses, 0.0s cd""},{""icon"":""💨"",""name"":""Phase Dash"",""detail"":""0/3 room uses, 3.5s cd""},{""icon"":""⚡"",""name"":""Charged Orbs"",""detail"":""Orbs fire shot every 1.2s""}]}","Escalation,Swift Bloom,Phase Dash,Rapid Fire,Kinetic Harvest,Ghost Velocity,Twin Lance,Dense Core,Room Regen,Deep Reserve,Dense Core,Vampiric Return,Predator's Instinct,Homing,Armor Weave,Kinetic Harvest,Deep Reserve,Phase Dash,Ghost Velocity,Armor Weave,Phase Dash,Rampage,Mirror Tide,Orbit Spheres,Extra Life,Critical Hit,Charge Cap Up,Snipe Shot,Deep Reserve,Room Regen,Crimson Harvest,Gravity Well,Mirror Tide,Rapid Fire,Armor Weave,Lifeline,Protective Shield,Mirror Shield,Barrier Pulse,Protective Shield,Pierce,Decay Extension,Tempered Shield,Blood Pact,Kinetic Harvest,Swift Ward,Deep Reserve,Long Reach,Aegis Nova,Charged Orbs,Volatile Orbs,Orbit Spheres,Swift Ward,Titan Heart,Titan Heart,Mirror Tide"
2026-04-05 15:58:13.157304+00,WHYNCHU,2010,9,1.16.1,blue,"{""color"":""blue"",""order"":""Orbit Spheres,Transmute,Snipe Shot,Pierce,Deep Reserve,Pulse Mine,Volatile Rounds,Volatile Orbs"",""picks"":[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+30 flat charge""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""1 sphere""},{""icon"":""💢"",""name"":""Volatile Rounds"",""detail"":""Pierce shots burst on final hit""},{""icon"":""💥"",""name"":""Volatile Orbs"",""detail"":""Orbs explode danger bullets""},{""icon"":""⛏️"",""name"":""Pulse Mine"",""detail"":""1/3 active""},{""icon"":""🔄"",""name"":""Transmute"",""detail"":""Bounce count: 0/4""}]}","Orbit Spheres,Transmute,Snipe Shot,Pierce,Deep Reserve,Pulse Mine,Volatile Rounds,Volatile Orbs"
2026-04-05 15:47:45.776314+00,WHYNCHU,490,3,1.16.0,pink,"{""color"":""pink"",""order"":""Critical Hit,Front+Back"",""picks"":[{""icon"":""↕"",""name"":""Front+Back"",""detail"":""Rear shot enabled""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""}]}","Critical Hit,Front+Back"
2026-04-05 13:11:53.636496+00,WHYNCHU,12445,22,1.12.0,green,"[{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+2 forward lanes""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""40% crit chance""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+50% absorb value""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+55 flat charge""},{""icon"":""◉"",""name"":""Extra Life"",""detail"":""Tier 1""},{""icon"":""👻"",""name"":""Ghost Velocity"",""detail"":""+18% move speed""},{""icon"":""🧱"",""name"":""Armor Weave"",""detail"":""30% damage reduction""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 1 — ×1.30 dmg, cap: 46""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+40% dmg""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+15% dmg""},{""icon"":""💡"",""name"":""Refraction"",""detail"":""Cooldown: 0.0s""}]",null
2026-04-05 12:05:59.701602+00,WHYNCHU,9840,23,1.12.0,green,"[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.09 charge/sec while moving""},{""icon"":""💚"",""name"":""Room Regen"",""detail"":""30 HP per room clear""},{""icon"":""🧱"",""name"":""Armor Weave"",""detail"":""15% damage reduction""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""1 sphere""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 3 — ×1.90 dmg, cap: 1""},{""icon"":""⬆"",""name"":""Overcharge Vent"",""detail"":""+40% dmg at full charge""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""},{""icon"":""⋔+"",""name"":""Fracture"",""detail"":""Bullets split on wall bounce""},{""icon"":""💢"",""name"":""Volatile Rounds"",""detail"":""Pierce shots burst on final hit""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+42% dmg""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+12% dmg""},{""icon"":""⚡"",""name"":""Shockwave"",""detail"":""Full charge → push enemies""},{""icon"":""💨"",""name"":""Phase Dash"",""detail"":""Cooldown: 0.7s""},{""icon"":""⚡"",""name"":""Overload"",""detail"":""Auto ×2 damage at full charge""},{""icon"":""⚡"",""name"":""Charged Orbs"",""detail"":""Orbs fire shot every 1.2s""}]",null
2026-04-05 06:10:52.952903+00,CHEEZYCHARLIE,2630,10,1.12.0,green,"[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 1""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""◆"",""name"":""Charge Cap Up"",""detail"":""+50% capacity""},{""icon"":""⤥"",""name"":""Chain Magnet"",""detail"":""500ms double pull""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets 30%""},{""icon"":""☠"",""name"":""Dead Man's Trigger"",""detail"":""At ≤15% HP: ×2 dmg + free pierce""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets""}]",null
2026-04-05 05:47:28.587469+00,CHEEZYCHARLIE,1370,8,1.12.0,green,"[{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""⏳"",""name"":""Decay Extension"",""detail"":""+1s linger""},{""icon"":""◆"",""name"":""Charge Cap Up"",""detail"":""+25% capacity""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 1 — ×1.30 dmg, cap: 6""},{""icon"":""⤥"",""name"":""Chain Magnet"",""detail"":""500ms double pull""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+12% dmg""}]",null
2026-04-05 02:24:05.289419+00,CHEEZYCHARLIE,6690,16,1.11.6,green,"[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""◆"",""name"":""Charge Cap Up"",""detail"":""+25% capacity""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+30 flat charge""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+26% shot lifespan""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 2 — ×1.60 dmg, cap: 16""},{""icon"":""⤥"",""name"":""Chain Magnet"",""detail"":""500ms double pull""},{""icon"":""⬆"",""name"":""Overcharge Vent"",""detail"":""+40% dmg at full charge""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""}]",null
2026-04-05 02:14:12.942451+00,CHEEZYCHARLIE,4975,16,1.11.6,green,"[{""icon"":""↕"",""name"":""Front+Back"",""detail"":""Rear shot enabled""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 1""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.09 charge/sec while moving""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""≋"",""name"":""Resonant Absorb"",""detail"":""Combo absorbs give 1.5× charge""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""},{""icon"":""🐺"",""name"":""Predator's Instinct"",""detail"":""Kill streak: +40% damage (max +100%)""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""},{""icon"":""⋔+"",""name"":""Fracture"",""detail"":""Bullets split on wall bounce""},{""icon"":""💢"",""name"":""Volatile Rounds"",""detail"":""Pierce shots burst on final hit""},{""icon"":""🩸→"",""name"":""Blood Rush"",""detail"":""+2 stacks (16% speed)""},{""icon"":""🩸+"",""name"":""Crimson Harvest"",""detail"":""Kills drop extra grey bullet""}]",null
2026-04-04 23:55:38.39503+00,CHEEZYCHARLIE,1970,8,1.11.6,green,"[{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""⏳"",""name"":""Decay Extension"",""detail"":""+1s linger""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+30 flat charge""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""}]",null
2026-04-04 23:18:31.004796+00,CHEEZYCHARLIE,2440,10,1.11.6,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+12 absorb range""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.09 charge/sec while moving""},{""icon"":""🧱"",""name"":""Armor Weave"",""detail"":""15% damage reduction""},{""icon"":""≋"",""name"":""Resonant Absorb"",""detail"":""Combo absorbs give 1.5× charge""},{""icon"":""⬆"",""name"":""Overcharge Vent"",""detail"":""+40% dmg at full charge""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+15% dmg""}]",null
2026-04-04 23:12:04.024218+00,CHEEZYCHARLIE,1790,9,1.11.6,green,"[{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""⏳"",""name"":""Decay Extension"",""detail"":""+1s linger""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+12 absorb range""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""⬆"",""name"":""Overcharge Vent"",""detail"":""+40% dmg at full charge""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+14% dmg""},{""icon"":""⛏️"",""name"":""Pulse Mine"",""detail"":""0/3 active""}]",null
2026-04-04 23:11:06.833655+00,WHYNCHU,22860,34,1.11.6,green,"[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 3""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+2 forward lanes""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+30 flat charge""},{""icon"":""🧱+"",""name"":""Living Fortress"",""detail"":""15% damage reduction""},{""icon"":""·"",""name"":""MINI"",""detail"":""50% smaller, 25% less max HP""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""2 shield plates""},{""icon"":""🛡️+"",""name"":""Tempered Shield"",""detail"":""2-stage shields""},{""icon"":""🪞"",""name"":""Mirror Shield"",""detail"":""Reflects bullets as output""},{""icon"":""⬡"",""name"":""Barrier Pulse"",""detail"":""+1.5 charge + magnet on break""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""2 spheres""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 1 — ×1.30 dmg, cap: 27""},{""icon"":""◌"",""name"":""Sliver"",""detail"":""Low HP speed+size boost""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""},{""icon"":""🐺"",""name"":""Predator's Instinct"",""detail"":""Kill streak: +0% damage (max +100%)""},{""icon"":""♾"",""name"":""Lifeline"",""detail"":""SPENT""},{""icon"":""💥"",""name"":""Volatile Orbs"",""detail"":""Orbs explode danger bullets""},{""icon"":""💀"",""name"":""Sanguine Burst"",""detail"":""Free 6-way burst""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+64% dmg""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+0% dmg""},{""icon"":""⛏️"",""name"":""Pulse Mine"",""detail"":""0/3 active""},{""icon"":""💡"",""name"":""Refraction"",""detail"":""Cooldown: 0.2s""},{""icon"":""💨"",""name"":""Phase Dash"",""detail"":""Cooldown: 0.5s""},{""icon"":""⚡"",""name"":""Overload"",""detail"":""Auto ×2 damage at full charge""},{""icon"":""⚡"",""name"":""Charged Orbs"",""detail"":""Orbs fire shot every 1.2s""}]",null
2026-04-04 23:07:21.89859+00,CHEEZYCHARLIE,1980,9,1.11.6,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 3 - 3.0 SPS""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.09 charge/sec while moving""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 2 — ×1.60 dmg, cap: 1""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets 30%""},{""icon"":""🔴"",""name"":""Berserker"",""detail"":""HP:10, +3 SPS, +30% spd""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets""},{""icon"":""🔄"",""name"":""Transmute"",""detail"":""Bounce count: 0/4""}]",null
2026-04-04 23:01:53.394998+00,CHEEZYCHARLIE,1340,8,1.11.6,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 1 — ×1.30 dmg, cap: 3""},{""icon"":""⬆"",""name"":""Overcharge Vent"",""detail"":""+40% dmg at full charge""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""}]",null
2026-04-04 22:40:56.84629+00,CHEEZYCHARLIE,2430,10,1.11.6,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 2""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 2""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+30 flat charge""},{""icon"":""〜"",""name"":""Slipstream"",""detail"":""+0.35 charge/near-miss""},{""icon"":""⚡"",""name"":""Overload"",""detail"":""Auto ×2 damage at full charge""}]",null
2026-04-04 22:27:46.471004+00,WHYNCHU,450,4,1.11.5,green,"[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""💨"",""name"":""Phase Dash"",""detail"":""Cooldown: 0.0s""}]",null
2026-04-04 22:25:55.236809+00,WHYNCHU,12275,24,1.11.5,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""🔵"",""name"":""Bigger Bullets"",""detail"":""Tier 1""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+30 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.10 charge/sec while moving""},{""icon"":""·"",""name"":""MINI"",""detail"":""50% smaller, 25% less max HP""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""1 shield plate""},{""icon"":""🛡️+"",""name"":""Tempered Shield"",""detail"":""2-stage shields""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""1 sphere""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 1 — ×1.30 dmg, cap: 26""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets 30%""},{""icon"":""💢"",""name"":""Volatile Rounds"",""detail"":""Pierce shots burst on final hit""},{""icon"":""💥"",""name"":""Volatile Orbs"",""detail"":""Orbs explode danger bullets""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+44% dmg""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+6% dmg""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets""},{""icon"":""💡"",""name"":""Refraction"",""detail"":""Cooldown: 0.0s""},{""icon"":""⚡"",""name"":""Charged Orbs"",""detail"":""Orbs fire shot every 1.2s""}]",null
